date,timestamp,cluster_name,node_name,node_ip,metric_name,value
2023/4/12 18:14,1681294487,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,848281.6833
2023/4/12 18:15,1681294547,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,675796.0167
2023/4/12 18:16,1681294607,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,841435.3
2023/4/12 18:17,1681294667,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,855093.9833
2023/4/12 18:18,1681294727,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,711395.4
2023/4/12 18:19,1681294787,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,920746.2167
2023/4/12 18:20,1681294847,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,651948.3333
2023/4/12 18:21,1681294907,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,820651.1333
2023/4/12 18:22,1681294967,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,815249.55
2023/4/12 18:23,1681295027,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,635134.9
2023/4/12 18:24,1681295087,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,797782.25
2023/4/12 18:25,1681295147,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,643659.8333
2023/4/12 18:26,1681295207,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,783372.1333
2023/4/12 18:27,1681295267,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,752431.45
2023/4/12 18:28,1681295327,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,618435.9167
2023/4/12 18:29,1681295387,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,704615.3667
2023/4/12 18:30,1681295447,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,711020.4
2023/4/12 18:31,1681295507,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,762983.3167
2023/4/12 18:32,1681295567,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,652080.2
2023/4/12 18:33,1681295627,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,583564.0833
2023/4/12 18:34,1681295687,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,718306.15
2023/4/12 18:35,1681295747,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,559745.7667
2023/4/12 18:36,1681295807,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,686622.55
2023/4/12 18:37,1681295867,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,642565.3333
2023/4/12 18:38,1681295927,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,495990.4333
2023/4/12 18:39,1681295987,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,718100.5833
2023/4/12 18:40,1681296047,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,584955.55
2023/4/12 18:41,1681296107,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,671188.1167
2023/4/12 18:42,1681296167,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,651459.75
2023/4/12 18:43,1681296227,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,518532.75
2023/4/12 18:44,1681296287,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,670491.2833
2023/4/12 18:45,1681296347,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,479461.1667
2023/4/12 18:46,1681296407,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,618170.5167
2023/4/12 18:47,1681296467,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,621700
2023/4/12 18:48,1681296527,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,466582.1167
2023/4/12 18:49,1681296587,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,601586.8
2023/4/12 18:50,1681296647,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,499140.1
2023/4/12 18:51,1681296707,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,666513
2023/4/12 18:52,1681296767,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,652037.55
2023/4/12 18:53,1681296827,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,528642.2833
2023/4/12 18:54,1681296887,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,634745.55
2023/4/12 18:55,1681296947,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,626487.5167
2023/4/12 18:56,1681297007,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,668990.9833
2023/4/12 18:57,1681297067,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,604848.9
2023/4/12 18:58,1681297127,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,488437.2167
2023/4/12 18:59,1681297187,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,669168.5833
2023/4/12 19:00,1681297247,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,531365.7833
2023/4/12 19:01,1681297307,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,681786.4167
2023/4/12 19:02,1681297367,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,685451.1667
2023/4/12 19:03,1681297427,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,502566.45
2023/4/12 19:04,1681297487,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,680462.5167
2023/4/12 19:05,1681297547,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,557948.1333
2023/4/12 19:06,1681297607,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,760752.95
2023/4/12 19:07,1681297667,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,699017.3983
2023/4/12 19:08,1681297727,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,595147.3147
2023/4/12 19:09,1681297787,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,617545.05
2023/4/12 19:10,1681297847,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,483737.2167
2023/4/12 19:11,1681297907,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,630974.4833
2023/4/12 19:12,1681297967,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,546724.1833
2023/4/12 19:13,1681298027,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,514063
2023/4/12 19:14,1681298087,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,541359.4
2023/4/12 19:15,1681298147,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,546995.9333
2023/4/12 19:16,1681298207,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,499829.1
2023/4/12 19:17,1681298267,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,512312.0833
2023/4/12 19:18,1681298327,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,507509.8833
2023/4/12 19:19,1681298387,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,533342.85
2023/4/12 19:20,1681298447,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,511779.8833
2023/4/12 19:21,1681298507,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,567560.1667
2023/4/12 19:22,1681298567,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,480808.3667
2023/4/12 19:23,1681298627,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,457393.5167
2023/4/12 19:24,1681298687,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,441786.2333
2023/4/12 19:25,1681298747,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,409938.4667
2023/4/12 19:26,1681298807,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,461267.85
2023/4/12 19:27,1681298867,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,498955.9
2023/4/12 19:28,1681298927,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,534805.0333
2023/4/12 19:29,1681298987,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,568179.3333
2023/4/12 19:30,1681299047,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,478962.95
2023/4/12 19:31,1681299107,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,543713.4833
2023/4/12 19:32,1681299167,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,447415.0167
2023/4/12 19:33,1681299227,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,448171.1
2023/4/12 19:34,1681299287,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,455898.1
2023/4/12 19:35,1681299347,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,439341.0333
2023/4/12 19:36,1681299407,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,377279.1833
2023/4/12 19:37,1681299467,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,338210.3333
2023/4/12 19:38,1681299527,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,380922.9667
2023/4/12 19:39,1681299587,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,351645.35
2023/4/12 19:40,1681299647,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,355449.2717
2023/4/12 19:41,1681299707,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,355852.2186
2023/4/12 19:42,1681299767,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,361357.6
2023/4/12 19:43,1681299827,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,388533.4667
2023/4/12 19:44,1681299887,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,354896.2
2023/4/12 19:45,1681299947,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,351659.3667
2023/4/12 19:46,1681300007,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,352996.15
2023/4/12 19:47,1681300067,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,343371.6
2023/4/12 19:48,1681300127,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,323848.2167
2023/4/12 19:49,1681300187,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,328376.5333
2023/4/12 19:50,1681300247,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,361736.9833
2023/4/12 19:51,1681300307,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,317742.7167
2023/4/12 19:52,1681300367,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,314983.1333
2023/4/12 19:53,1681300427,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,304003.55
2023/4/12 19:54,1681300487,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,275448.3667
2023/4/12 19:55,1681300547,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,227422.7833
2023/4/12 19:56,1681300607,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,240933.3833
2023/4/12 19:57,1681300667,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,232792.6833
2023/4/12 19:58,1681300727,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,204233.3167
2023/4/12 19:59,1681300787,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,200546.5
2023/4/12 20:00,1681300847,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,179859.6
2023/4/12 20:01,1681300907,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,252445.7333
2023/4/12 20:02,1681300967,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,220688.9833
2023/4/12 20:03,1681301027,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,213117.3667
2023/4/12 20:04,1681301087,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,259690.8667
2023/4/12 20:05,1681301147,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,200958.3833
2023/4/12 20:06,1681301207,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,239945.7833
2023/4/12 20:07,1681301267,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,227707.1167
2023/4/12 20:08,1681301327,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,174892.0167
2023/4/12 20:09,1681301387,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,213881.6833
2023/4/12 20:10,1681301447,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,213612.8
2023/4/12 20:11,1681301507,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,190602.15
2023/4/12 20:12,1681301567,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,180149.2167
2023/4/12 20:13,1681301627,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,149038.3167
2023/4/12 20:14,1681301687,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,144572.6
2023/4/12 20:15,1681301747,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,127566.3167
2023/4/12 20:16,1681301807,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,146152.95
2023/4/12 20:17,1681301867,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,133097.3833
2023/4/12 20:18,1681301927,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,127588.1167
2023/4/12 20:19,1681301987,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,123425.7667
2023/4/12 20:20,1681302047,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,134183.2667
2023/4/12 20:21,1681302107,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,117312.05
2023/4/12 20:22,1681302167,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,127842.2833
2023/4/12 20:23,1681302227,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,116394.1667
2023/4/12 20:24,1681302287,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,107755.0167
2023/4/12 20:25,1681302347,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,117940
2023/4/12 20:26,1681302407,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,131283.6333
2023/4/12 20:27,1681302467,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,111979.5
2023/4/12 20:28,1681302527,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,108268.3667
2023/4/12 20:29,1681302587,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,106623.55
2023/4/12 20:30,1681302647,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,119864.9167
2023/4/12 20:31,1681302707,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,129554.45
2023/4/12 20:32,1681302767,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,231803.6
2023/4/12 20:33,1681302827,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,165249.1667
2023/4/12 20:34,1681302887,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,108798.55
2023/4/12 20:35,1681302947,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,101442.4833
2023/4/12 20:36,1681303007,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,90170.11667
2023/4/12 20:37,1681303067,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,86255.33333
2023/4/12 20:38,1681303127,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,84360.51667
2023/4/12 20:39,1681303187,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,94625.26667
2023/4/12 20:40,1681303247,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,74562.76667
2023/4/12 20:41,1681303307,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,81203.11667
2023/4/12 20:42,1681303367,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,215761.0167
2023/4/12 20:43,1681303427,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,94672.9
2023/4/12 20:44,1681303487,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,200024.0333
2023/4/12 20:45,1681303547,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,90893.18333
2023/4/12 20:46,1681303607,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,222687.1167
2023/4/12 20:47,1681303667,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,199263.45
2023/4/12 20:48,1681303727,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,83728.26667
2023/4/12 20:49,1681303787,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,187651.6
2023/4/12 20:50,1681303847,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,71247.91667
2023/4/12 20:51,1681303907,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,192469.8167
2023/4/12 20:52,1681303967,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,189648.1333
2023/4/12 20:53,1681304027,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,73327.8
2023/4/12 20:54,1681304087,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,186665.5667
2023/4/12 20:55,1681304147,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,75889.63333
2023/4/12 20:56,1681304207,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,198201.9833
2023/4/12 20:57,1681304267,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,186015.6667
2023/4/12 20:58,1681304327,cc-cc408-hya,data-node-04,9.9.2.156,elasticsearch_transport_rx_size_bytes_total,87541.26667
